GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
198212310016,1982-12-31,"Zimbabwe","Unknown","Supporters of Joshua Nkomo",1,,,,,6,0,Private Citizens & Property,Private Citizens & Property,,Sub-Saharan Africa,Armed Assault,,,Unknown,Firearms,,
198212310015,1982-12-31,"Peru","Ayacucho","Shining Path (SL)",0,,,,,0,0,Business,,,South America,Facility/Infrastructure Attack,,,Incendiary,,,
198212310014,1982-12-31,"Nicaragua","Las Pampas","Contras",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Central America & Caribbean,Hostage Taking (Kidnapping),,,Unknown,,,
198212310013,1982-12-31,"France","Corte","Corsican National Liberation Front (FLNC)",0,,,,,0,1,Private Citizens & Property,,,Western Europe,Assassination,,,Unknown,,,
198212310012,1982-12-31,"United States","New York City","Fuerzas Armadas de Liberacion Nacional (FALN)",0,,,,,0,0,Government (General),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310011,1982-12-31,"United States","New York City","Fuerzas Armadas de Liberacion Nacional (FALN)",0,,,,,0,2,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310010,1982-12-31,"United States","New York City","Fuerzas Armadas de Liberacion Nacional (FALN)",0,,,,,0,1,Police,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310009,1982-12-31,"United States","New York City","Fuerzas Armadas de Liberacion Nacional (FALN)",0,,,,,0,0,Government (General),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310008,1982-12-31,"South Africa","Johannesburg","Unknown",0,,,,,0,0,Government (General),,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310007,1982-12-31,"Peru","Ayacucho","Shining Path (SL)",0,,,,,0,0,Private Citizens & Property,,,South America,Facility/Infrastructure Attack,,,Incendiary,,,
198212310006,1982-12-31,"Peru","Imperial","Shining Path (SL)",0,,,,,0,0,Unknown,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310005,1982-12-31,"Peru","Imperial","Shining Path (SL)",0,,,,,0,0,Unknown,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310004,1982-12-31,"Peru","Imperial","Shining Path (SL)",0,,,,,0,0,Police,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310003,1982-12-31,"Peru","Canete district","Shining Path (SL)",0,,,,,0,0,Police,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310002,1982-12-31,"Peru","Canete district","Shining Path (SL)",0,,,,,0,0,Business,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212310001,1982-12-31,"Peru","Canete district","Shining Path (SL)",0,,,,,0,0,Business,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212300003,1982-12-30,"Nicaragua","Las Palmas","Contras",0,,,,,Unknown,Unknown,Police,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198212300002,1982-12-30,"El Salvador","San Salvador","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,0,Business,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212300001,1982-12-30,"Argentina","Buenos Aires","Unknown",0,,,,,0,0,Government (General),,,South America,Facility/Infrastructure Attack,,,Incendiary,,,
198212290009,1982-12-29,"Lebanon","Beirut","Justice Commandos for the Armenian Genocide",1,,,,,1,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Assassination,,,Firearms,,,
198212290008,1982-12-29,"Spain","Irun","Basque Fatherland and Freedom (ETA)",0,,,,,2,0,Police,,,Western Europe,Assassination,,,Firearms,Explosives/Bombs/Dynamite,,
198212290007,1982-12-29,"Peru","Huancaraylla","Shining Path (SL)",0,,,,,12,1,Police,,,South America,Bombing/Explosion,,,Firearms,Explosives/Bombs/Dynamite,,
198212290006,1982-12-29,"Peru","Ayacucho","Shining Path (SL)",0,,,,,0,0,Journalists & Media,,,South America,Hostage Taking (Barricade Incident),,,Firearms,,,
198212290005,1982-12-29,"Nicaragua","Dipilto","Contras",0,,,,,3,0,Private Citizens & Property,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198212290004,1982-12-29,"Colombia","Medellin","National Liberation Army of Colombia (ELN)",0,,,,,0,0,Business,,,South America,Armed Assault,,,Firearms,,,
198212290003,1982-12-29,"El Salvador","Santiago de Maria","Farabundo Marti National Liberation Front (FMLN)",0,,,,,8,0,Military,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212290002,1982-12-29,"El Salvador","Unknown","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,0,Utilities,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212290001,1982-12-29,"El Salvador","Unknown","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,0,Utilities,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212280005,1982-12-28,"Nicaragua","El Ural","Contras",0,,,,,0,1,Business,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198212280004,1982-12-28,"Lebanon","Beirut","Phalange",0,,,,,0,0,Government (General),,,Middle East & North Africa,Assassination,,,Firearms,,,
198212280003,1982-12-28,"Peru","Lima","Shining Path (SL)",0,,,,,1,0,Police,,,South America,Assassination,,,Firearms,,,
198212280002,1982-12-28,"Ecuador","Quito","Unknown",0,,,,,0,0,Government (General),,,South America,Assassination,,,Explosives/Bombs/Dynamite,,,
198212280001,1982-12-28,"El Salvador","El Coyolito","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,0,Transportation,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212270007,1982-12-27,"Peru","Huancaraylla","Shining Path (SL)",0,,,,,13,0,Military,,,South America,Armed Assault,,,Firearms,,,
198212270006,1982-12-27,"Nicaragua","Managua","Contras",0,,,,,0,0,Government (General),,,Central America & Caribbean,Hostage Taking (Barricade Incident),,,Explosives/Bombs/Dynamite,Firearms,,
198212270005,1982-12-27,"Lebanon","Beirut","Militia Members",0,,,,,2,0,Government (General),,,Middle East & North Africa,Unknown,,,Unknown,,,
198212270004,1982-12-27,"Peru","Vista Alegre","Shining Path (SL)",0,,,,,1,0,Government (General),,,South America,Assassination,,,Firearms,,,
198212270003,1982-12-27,"West Germany (FRG)","Stuttgart","Unknown",0,,,,,0,0,Business,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
198212270002,1982-12-27,"West Germany (FRG)","Stuttgart","Unknown",0,,,,,0,0,Tourists,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212270001,1982-12-27,"El Salvador","San Miguel","Farabundo Marti National Liberation Front (FMLN)",0,,,,,0,0,Utilities,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212260005,1982-12-26,"Philippines","Pagadian","Muslim Guerrillas",1,,,,,3,33,Private Citizens & Property,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212260004,1982-12-26,"Philippines","Pagadian","Unknown",0,,,,,6,70,Maritime,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212260003,1982-12-26,"Nicaragua","La Quemazon","Contras",0,,,,,2,0,Military,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
198212260002,1982-12-26,"El Salvador","San Esteban Catarina","Unknown",0,,,,,Unknown,Unknown,Utilities,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198212260001,1982-12-26,"El Salvador","Unknown","Unknown",0,,,,,Unknown,Unknown,Utilities,,,Central America & Caribbean,Unknown,,,Unknown,,,
198212250001,1982-12-25,"Philippines","Malaybalay","New People's Army (NPA)",0,,,,,2,0,Private Citizens & Property,,,Southeast Asia,Unknown,,,Unknown,,,
198212240006,1982-12-24,"Peru","Machente","Shining Path (SL)",0,,,,,1,0,Government (General),,,South America,Assassination,,,Firearms,,,
198212240005,1982-12-24,"Zimbabwe","Bulawayo","Supporters of Joshua Nkomo",0,,,,,3,0,Transportation,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
