GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
200312310001,2003-12-31,"Iraq","Baghdad","Unknown",0,,,,,5,35,Business,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312300001,2003-12-30,"Netherlands","The Hague","Informal Anarchist Federation",0,,,,,0,0,NGO,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312290003,2003-12-29,"Saudi Arabia","Riyadh","Al-Haramayn Brigades",0,,,,,0,0,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312290002,2003-12-29,"Germany","Frankfurt","Informal Anarchist Federation",0,,,,,0,0,Government (General),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312290001,2003-12-29,"Bolivia","Caranavi","The Inevitables",0,,,,,0,0,NGO,,,South America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312280001,2003-12-28,"Netherlands","The Hague","Informal Anarchist Federation",0,,,,,0,0,Government (General),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312270001,2003-12-27,"Italy","Bologna","Informal Anarchist Federation",0,,,,,0,0,Government (Diplomatic),,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312250003,2003-12-25,"Afghanistan","Kabul","Unknown",0,,,,,0,0,Government (Diplomatic),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312250002,2003-12-25,"Pakistan","Rawalpindi","Al-Qaida",1,,,,,15,46,Government (General),,,South Asia,Assassination,,,Explosives/Bombs/Dynamite,,,
200312250001,2003-12-25,"Israel","Tel Aviv","Popular Front for the Liberation of Palestine (PFLP)",0,,,,,4,13,Transportation,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312240004,2003-12-24,"Iraq","Arbil","Unknown",0,,,,,4,101,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312240003,2003-12-24,"Spain","Samper de Calanda","Basque Fatherland and Freedom (ETA)",0,,,,,0,0,Transportation,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312240002,2003-12-24,"Spain","Hernani","Basque Fatherland and Freedom (ETA)",0,,,,,0,0,Transportation,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312240001,2003-12-24,"Spain","San Sebastian","Basque Fatherland and Freedom (ETA)",0,,,,,0,0,Transportation,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312230003,2003-12-23,"Indonesia","Poso","Unknown",0,,,,,0,0,Transportation,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312230002,2003-12-23,"Indonesia","Poso","Unknown",0,,,,,0,0,Government (General),,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312230001,2003-12-23,"West Bank and Gaza Strip","Nisanit","Hamas (Islamic Resistance Movement)",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312220002,2003-12-22,"Georgia","Batumi","Unknown",0,,,,,0,1,Government (General),,,Central Asia,Hostage Taking (Kidnapping),,,Melee,,,
200312220001,2003-12-22,"Iraq","Mosul","Unknown",0,,,,,1,0,Government (General),,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200312200001,2003-12-20,"Iraq","Mashahidah","Unknown",0,,,,,0,0,Utilities,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312190002,2003-12-19,"Georgia","Tbilisi","Unknown",0,,,,,0,0,Government (General),,,Central Asia,Armed Assault,,,Firearms,,,
200312190001,2003-12-19,"Iraq","Baghdad","Unknown",0,,,,,1,5,Government (General),Educational Institution,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312180001,2003-12-18,"Afghanistan","Sangi","Taliban",1,,,,,1,0,Educational Institution,Private Citizens & Property,,South Asia,Facility/Infrastructure Attack,Armed Assault,,Incendiary,,,
200312160003,2003-12-16,"Algeria","Médéa","Algerian Islamic Extremists",-9,,,,,2,0,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200312160002,2003-12-16,"Afghanistan","Kabul","Taliban",0,,,,,0,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312160001,2003-12-16,"Afghanistan","Surkh Rod","Unknown",0,,,,,0,0,NGO,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312150001,2003-12-15,"Russia","Shauri","Chechen Rebels",0,,,,,9,0,Military,Private Citizens & Property,,Eastern Europe,Armed Assault,Hostage Taking (Kidnapping),,Firearms,,,
200312140001,2003-12-14,"Pakistan","Rawalpindi","Other",1,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312120002,2003-12-12,"Albania","Tirana","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Unarmed Assault,,,Chemical,,,
200312120001,2003-12-12,"West Bank and Gaza Strip","Nablus","Al-Aqsa Martyrs Brigade",0,"Palestinian Islamic Jihad (PIJ)",0,"Popular Front for the Liberation of Palestine (PFLP)",0,0,7,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
200312110001,2003-12-11,"Kuwait","Kuwait","Unknown",0,,,,,0,1,Journalists & Media,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312100002,2003-12-10,"Algeria","T'har Boufraha","Salafist Group for Preaching and Fighting (GSPC)",0,,,,,0,2,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312100001,2003-12-10,"Lebanon","Mount Lebanon","Unknown",0,,,,,0,0,Government (Diplomatic),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312090006,2003-12-09,"Greece","Thessaloniki","Unknown",0,,,,,0,0,Business,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
200312090005,2003-12-09,"Greece","Thessaloniki","Unknown",0,,,,,0,0,Telecommunication,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
200312090004,2003-12-09,"Russia","Tverskoy","Chechen Rebels",0,,,,,6,14,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312090003,2003-12-09,"Greece","Thessaloniki","Unknown",0,,,,,0,0,Government (General),,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
200312090002,2003-12-09,"Greece","Thessaloniki","Unknown",0,,,,,0,0,Government (General),,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
200312090001,2003-12-09,"Iraq","Baghdad","Unknown",0,,,,,3,2,Religious Figures/Institutions,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312080002,2003-12-08,"Israel","Rosh Haayin","Al-Aqsa Martyrs Brigade",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312080001,2003-12-08,"India","Makum","United Liberation Front of Assam (ULFA)",0,,,,,2,7,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200312060005,2003-12-06,"Algeria","Aomar","Algerian Islamic Extremists",-9,,,,,1,0,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
