GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
198012310004,1980-12-31,"Italy","Rome","Communist Fighting Unit",0,,,,,1,0,Police,,,Western Europe,Assassination,,,Firearms,,,
198012310003,1980-12-31,"United Kingdom","London","Irish Republican Army (IRA)",1,,,,,0,0,Utilities,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198012310002,1980-12-31,"Kenya","Nairobi","Popular Front for the Liberation of Palestine (PFLP)",0,,,,,15,85,Business,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198012310001,1980-12-31,"Italy","Rome","Territorial Patrols of Anti-Fascist Vigilance",0,,,,,0,0,Violent Political Party,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198012300010,1980-12-30,"United Kingdom","Belfast","Ulster Volunteer Force (UVF)",0,,,,,1,Unknown,Private Citizens & Property,,,Western Europe,Assassination,,,Firearms,,,
198012300009,1980-12-30,"Lebanon","Beirut","Armenian Secret Army for the Liberation of Armenia",1,,,,,Unknown,Unknown,Business,,,Middle East & North Africa,Unknown,,,Unknown,,,
198012300008,1980-12-30,"United States","Miami","Omega-7",0,,,,,Unknown,Unknown,Business,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198012300007,1980-12-30,"France","Ciboure","Spanish Basque Battalion (BBE) (rightist)",0,,,,,1,0,Terrorists/Non-state Militia,,,Western Europe,Assassination,,,Explosives/Bombs/Dynamite,Firearms,,
198012300003,1980-12-30,"United Kingdom","Belfast","Prisoner's Action Force",0,,,,,0,1,Police,,,Western Europe,Assassination,,,Unknown,,,
198012300002,1980-12-30,"Guadeloupe","Pointe-a-Pitre","Unknown",0,,,,,0,1,Government (General),,,Central America & Caribbean,Assassination,,,Firearms,,,
198012300001,1980-12-30,"Italy","Merano","Italians Attacking Policies of the Regional  SVP",0,,,,,0,0,Private Citizens & Property,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
198012290012,1980-12-29,"Honduras","Amatillo","Unknown",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Central America & Caribbean,Hostage Taking (Kidnapping),,,Unknown,,,
198012290011,1980-12-29,"El Salvador","Zacatecoluca","Unknown",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Central America & Caribbean,Hostage Taking (Kidnapping),,,Unknown,,,
